checkpoint_date,difference_type,symbol,company_name,instrument_id,isin,source_url,source_sha256,entry_event_hash,exit_event_hash,resolution_method,resolution_status
2016-07-29,MISSING_FROM_RECONSTRUCTION,ACC,,NSE-ISIN:INE012A01025,INE012A01025,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,ADANIPORTS,,NSE-ISIN:INE742F01042,INE742F01042,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,ALBK,,NSE-ISIN:INE428A01015,INE428A01015,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,AMBUJACEM,,NSE-ISIN:INE079A01024,INE079A01024,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,APOLLOTYRE,,NSE-ISIN:INE438A01022,INE438A01022,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,ASHOKLEY,,NSE-ISIN:INE208A01029,INE208A01029,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,ASIANPAINT,,NSE-ISIN:INE021A01026,INE021A01026,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,AUROPHARMA,,NSE-ISIN:INE406A01037,INE406A01037,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,AXISBANK,,NSE-ISIN:INE238A01034,INE238A01034,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,BAJAJ-AUTO,,NSE-ISIN:INE917I01010,INE917I01010,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,BANKBARODA,,NSE-ISIN:INE028A01039,INE028A01039,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,BANKINDIA,,NSE-ISIN:INE084A01016,INE084A01016,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,BEL,,NSE-ISIN:INE263A01016,INE263A01016,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,BHARATFORG,,NSE-ISIN:INE465A01025,INE465A01025,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,BHARTIARTL,,NSE-ISIN:INE397D01024,INE397D01024,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,BHEL,,NSE-ISIN:INE257A01026,INE257A01026,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,BIOCON,,NSE-ISIN:INE376G01013,INE376G01013,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,BOSCHLTD,,NSE-ISIN:INE323A01026,INE323A01026,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,BPCL,,NSE-ISIN:INE029A01011,INE029A01011,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,CADILAHC,,NSE-ISIN:INE010B01027,INE010B01027,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,CAIRN,,NSE-ISIN:INE910H01017,INE910H01017,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,CANBK,,NSE-ISIN:INE476A01014,INE476A01014,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,CENTURYTEX,,NSE-ISIN:INE055A01016,INE055A01016,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,CESC,,NSE-ISIN:INE486A01013,INE486A01013,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,CIPLA,,NSE-ISIN:INE059A01026,INE059A01026,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,COALINDIA,,NSE-ISIN:INE522F01014,INE522F01014,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,COLPAL,,NSE-ISIN:INE259A01022,INE259A01022,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,CUMMINSIND,,NSE-ISIN:INE298A01020,INE298A01020,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,DABUR,,NSE-ISIN:INE016A01026,INE016A01026,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,DIVISLAB,,NSE-ISIN:INE361B01024,INE361B01024,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,DLF,,NSE-ISIN:INE271C01023,INE271C01023,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,DRREDDY,,NSE-ISIN:INE089A01023,INE089A01023,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,EXIDEIND,,NSE-ISIN:INE302A01020,INE302A01020,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,FEDERALBNK,,NSE-ISIN:INE171A01029,INE171A01029,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,GAIL,,NSE-ISIN:INE129A01019,INE129A01019,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,GLENMARK,,NSE-ISIN:INE935A01035,INE935A01035,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,GMRINFRA,,NSE-ISIN:INE776C01039,INE776C01039,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,GODREJCP,,NSE-ISIN:INE102D01028,INE102D01028,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,GRASIM,,NSE-ISIN:INE047A01013,INE047A01013,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,GSPL,,NSE-ISIN:INE246F01010,INE246F01010,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,HAVELLS,,NSE-ISIN:INE176B01034,INE176B01034,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,HCLTECH,,NSE-ISIN:INE860A01027,INE860A01027,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,HDFC,,NSE-ISIN:INE001A01036,INE001A01036,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,HDFCBANK,,NSE-ISIN:INE040A01026,INE040A01026,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,HEROMOTOCO,,NSE-ISIN:INE158A01026,INE158A01026,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,HINDALCO,,NSE-ISIN:INE038A01020,INE038A01020,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,HINDPETRO,,NSE-ISIN:INE094A01015,INE094A01015,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,HINDUNILVR,,NSE-ISIN:INE030A01027,INE030A01027,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,ICICIBANK,,NSE-ISIN:INE090A01021,INE090A01021,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,IDBI,,NSE-ISIN:INE008A01015,INE008A01015,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,IDEA,,NSE-ISIN:INE669E01016,INE669E01016,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,IGL,,NSE-ISIN:INE203G01019,INE203G01019,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,INDUSINDBK,,NSE-ISIN:INE095A01012,INE095A01012,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,INFY,,NSE-ISIN:INE009A01021,INE009A01021,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,IRB,,NSE-ISIN:INE821I01014,INE821I01014,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,ITC,,NSE-ISIN:INE154A01025,INE154A01025,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,JINDALSTEL,,NSE-ISIN:INE749A01030,INE749A01030,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,JSWENERGY,,NSE-ISIN:INE121E01018,INE121E01018,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,JSWSTEEL,,NSE-ISIN:INE019A01020,INE019A01020,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,JUBLFOOD,,NSE-ISIN:INE797F01012,INE797F01012,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,KOTAKBANK,,NSE-ISIN:INE237A01028,INE237A01028,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,LICHSGFIN,,NSE-ISIN:INE115A01026,INE115A01026,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,LT,,NSE-ISIN:INE018A01030,INE018A01030,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,LUPIN,,NSE-ISIN:INE326A01037,INE326A01037,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,M&M,,NSE-ISIN:INE101A01026,INE101A01026,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,M&MFIN,,NSE-ISIN:INE774D01024,INE774D01024,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,MARUTI,,NSE-ISIN:INE585B01010,INE585B01010,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,MOTHERSUMI,,NSE-ISIN:INE775A01035,INE775A01035,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,MRF,,NSE-ISIN:INE883A01011,INE883A01011,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,NHPC,,NSE-ISIN:INE848E01016,INE848E01016,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,NTPC,,NSE-ISIN:INE733E01010,INE733E01010,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,OFSS,,NSE-ISIN:INE881D01027,INE881D01027,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,OIL,,NSE-ISIN:INE274J01014,INE274J01014,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,ONGC,,NSE-ISIN:INE213A01029,INE213A01029,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2016-07-29,MISSING_FROM_RECONSTRUCTION,PEL,,NSE-ISIN:INE140A01024,INE140A01024,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataJul2016.zip,cb0f3c78c9052e199c5733510e7028bb6f54ca2d006dcf6e4a4eefe1d4995043,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
