instrument_id,isin,symbol,resolution_status
NSE-ISIN:INE0LEZ01016,INE0LEZ01016,ATHERENERG,CERTIFIED
NSE-ISIN:INE0NN701020,INE0NN701020,ATL,CERTIFIED
NSE-ISIN:INE285H01022,INE285H01022,ATLANTAA,CERTIFIED
NSE-ISIN:INE285H01022,INE285H01022,ATLANTAA,CERTIFIED
NSE-ISIN:INE0Z4F01028,INE0Z4F01028,ATLANTAELE,CERTIFIED
NSE-ISIN:INE446A01017,INE446A01017,ATLASCYCLE,CERTIFIED
NSE-ISIN:INE446A01025,INE446A01025,ATLASCYCLE,CERTIFIED
NSE-ISIN:INE803A01027,INE803A01027,ATNINTER,CERTIFIED
NSE-ISIN:INE100A01010,INE100A01010,ATUL,CERTIFIED
NSE-ISIN:INE951D01028,INE951D01028,ATULAUTO,CERTIFIED
NSE-ISIN:INE100A01010,INE100A01010,ATUL,CERTIFIED
NSE-ISIN:INE949L01017,INE949L01017,AUBANK,CERTIFIED
NSE-ISIN:INE16W401027,INE16W401027,AUGMONT,CERTIFIED
NSE-ISIN:INE132H01018,INE132H01018,AURIONPRO,CERTIFIED
NSE-ISIN:INE406A01037,INE406A01037,AUROPHARMA,CERTIFIED
NSE-ISIN:INE898S01029,INE898S01029,AURUM,CERTIFIED
NSE-ISIN:INE142K01011,INE142K01011,AURUS,CERTIFIED
NSE-ISIN:INE218C01016,INE218C01016,AUSOMENT,CERTIFIED
NSE-ISIN:INE759F01012,INE759F01012,AUSTENG,CERTIFIED
NSE-ISIN:INE455J01027,INE455J01027,AUSTRAL,CERTIFIED
NSE-ISIN:INE449A01011,INE449A01011,AUTOAXLES,CERTIFIED
NSE-ISIN:INE718H01014,INE718H01014,AUTOIND,CERTIFIED
NSE-ISIN:INE448A01013,INE448A01013,AUTOLITIND,CERTIFIED
NSE-ISIN:INE349W01017,INE349W01017,AVADHSUGAR,CERTIFIED
NSE-ISIN:INE0LCL01028,INE0LCL01028,AVALON,CERTIFIED
NSE-ISIN:INE758A01072,INE758A01072,AVANCE,CERTIFIED
NSE-ISIN:INE005B01027,INE005B01027,AVANTEL,CERTIFIED
NSE-ISIN:INE871C01020,INE871C01020,AVANTIFEED,CERTIFIED
NSE-ISIN:INE871C01038,INE871C01038,AVANTIFEED,CERTIFIED
NSE-ISIN:INE676A01019,INE676A01019,AGCNET,CERTIFIED
NSE-ISIN:INE058A01010,INE058A01010,SANOFI,CERTIFIED
NSE-ISIN:INE680Z01018,INE680Z01018,AVG,CERTIFIED
NSE-ISIN:INE679V01027,INE679V01027,AVL,CERTIFIED
NSE-ISIN:INE323B01024,INE323B01024,AVONMORE,CERTIFIED
NSE-ISIN:INE652Z01025,INE652Z01025,AVROIND,CERTIFIED
NSE-ISIN:INE652Z01025,INE652Z01025,AVROIND,CERTIFIED
NSE-ISIN:INE488D01013,INE488D01013,AVTNPL,CERTIFIED
NSE-ISIN:INE488D01021,INE488D01021,AVTNPL,CERTIFIED
NSE-ISIN:INE108V01019,INE108V01019,AWFIS,CERTIFIED
NSE-ISIN:INE01BK01022,INE01BK01022,AWHCL,CERTIFIED
NSE-ISIN:INE699H01024,INE699H01024,AWL,CERTIFIED
NSE-ISIN:INE555B01013,INE555B01013,AXISCADES,CERTIFIED
NSE-ISIN:INE238A01026,INE238A01026,AXISBANK,CERTIFIED
NSE-ISIN:INE238A01034,INE238A01034,AXISBANK,CERTIFIED
NSE-ISIN:INE555B01013,INE555B01013,AXISCADES,CERTIFIED
NSE-ISIN:INE02EZ01022,INE02EZ01022,AXITA,CERTIFIED
NSE-ISIN:INE767C01012,INE767C01012,AXTEL,CERTIFIED
NSE-ISIN:INE501X01029,INE501X01029,AYE,CERTIFIED
NSE-ISIN:INE193B01039,INE193B01039,AYMSYNTEX,CERTIFIED
NSE-ISIN:INE02IJ01035,INE02IJ01035,AZAD,CERTIFIED
NSE-ISIN:INE566M01017,INE566M01017,AZADIND,CERTIFIED
NSE-ISIN:INE878I01022,INE878I01022,BAFNAPH,CERTIFIED
NSE-ISIN:INE878I01014,INE878I01014,BAFNAPHARM,CERTIFIED
NSE-ISIN:INE116D01028,INE116D01028,BAGFILMS,CERTIFIED
NSE-ISIN:INE458B01028,INE458B01028,BHAGYNAGAR,CERTIFIED
NSE-ISIN:INE020D01022,INE020D01022,BAIDFIN,CERTIFIED
NSE-ISIN:INE917I01010,INE917I01010,BAJAJ-AUTO,CERTIFIED
NSE-ISIN:INE118A01012,INE118A01012,BAJAJHLDNG,CERTIFIED
NSE-ISIN:INE933K01021,INE933K01021,BAJAJCON,CERTIFIED
NSE-ISIN:INE933K01021,INE933K01021,BAJAJCON,CERTIFIED
NSE-ISIN:INE193E01025,INE193E01025,BAJAJELEC,CERTIFIED
NSE-ISIN:INE918I01018,INE918I01018,BAJAJFINSV,CERTIFIED
NSE-ISIN:INE918I01026,INE918I01026,BAJAJFINSV,CERTIFIED
NSE-ISIN:INE411U01027,INE411U01027,BAJAJHCARE,CERTIFIED
NSE-ISIN:INE377Y01014,INE377Y01014,BAJAJHFL,CERTIFIED
NSE-ISIN:INE306A01021,INE306A01021,BAJAJHIND,CERTIFIED
NSE-ISIN:INE118A01012,INE118A01012,BAJAJHLDNG,CERTIFIED
NSE-ISIN:INE0O9T01021,INE0O9T01021,BAJAJINDEF,CERTIFIED
NSE-ISIN:INE704G01024,INE704G01024,BAJAJST,CERTIFIED
NSE-ISIN:INE451A01017,INE451A01017,FORCEMOT,CERTIFIED
NSE-ISIN:INE0KQN01018,INE0KQN01018,BAJEL,CERTIFIED
NSE-ISIN:INE296A01016,INE296A01016,BAJFINANCE,CERTIFIED
NSE-ISIN:INE296A01016,INE296A01024,BAJFINANCE,CERTIFIED
NSE-ISIN:INE296A01032,INE296A01032,BAJFINANCE,CERTIFIED
NSE-ISIN:INE0S2G01011,INE0S2G01011,BALAJEE,CERTIFIED
NSE-ISIN:INE794B01026,INE794B01026,BALAJITELE,CERTIFIED
NSE-ISIN:INE050E01027,INE050E01027,BALAMINES,CERTIFIED
NSE-ISIN:INE618N01014,INE618N01014,BALAXI,CERTIFIED
NSE-ISIN:INE618N01022,INE618N01022,BALAXI,CERTIFIED
NSE-ISIN:INE875R01011,INE875R01011,BALKRISHNA,CERTIFIED
NSE-ISIN:INE787D01026,INE787D01026,BALKRISIND,CERTIFIED
NSE-ISIN:INE294A01037,INE294A01037,BALLARPUR,CERTIFIED
NSE-ISIN:INE164A01016,INE164A01016,BALMLAWRIE,CERTIFIED
NSE-ISIN:INE083D01012,INE083D01012,BALPHARMA,CERTIFIED
NSE-ISIN:INE119A01028,INE119A01028,BALRAMCHIN,CERTIFIED
NSE-ISIN:INE011E01029,INE011E01029,BALUFORGE,CERTIFIED
NSE-ISIN:INE655B01011,INE655B01011,BANARBEADS,CERTIFIED
NSE-ISIN:INE459A01010,INE459A01010,BANARISUG,CERTIFIED
NSE-ISIN:INE213C01025,INE213C01025,BANCOINDIA,CERTIFIED
NSE-ISIN:INE213C01025,INE213C01025,BANCOINDIA,CERTIFIED
NSE-ISIN:INE545U01014,INE545U01014,BANDHANBNK,CERTIFIED
NSE-ISIN:INE863I01016,INE863I01016,BANG,CERTIFIED
NSE-ISIN:INE862Y01015,INE862Y01015,BANKA,CERTIFIED
NSE-ISIN:INE028A01013,INE028A01013,BANKBARODA,CERTIFIED
NSE-ISIN:INE028A01039,INE028A01039,BANKBARODA,CERTIFIED
NSE-ISIN:INE084A01016,INE084A01016,BANKINDIA,CERTIFIED
NSE-ISIN:INE0B9K01025,INE0B9K01025,BANSALWIRE,CERTIFIED
NSE-ISIN:INE629D01012,INE629D01012,BANSWRAS,CERTIFIED
NSE-ISIN:INE629D01020,INE629D01020,BANSWRAS,CERTIFIED
NSE-ISIN:INE382M01027,INE382M01027,UFBL,CERTIFIED
NSE-ISIN:INE855F01034,INE855F01034,BARTRONICS,CERTIFIED
NSE-ISIN:INE373A01013,INE373A01013,BASF,CERTIFIED
NSE-ISIN:INE186H01014,INE186H01014,BASML,CERTIFIED
NSE-ISIN:INE186H01022,INE186H01022,BASML,CERTIFIED
NSE-ISIN:INE176A01010,INE176A01010,BATAINDIA,CERTIFIED
NSE-ISIN:INE176A01010,INE176A01028,BATAINDIA,CERTIFIED
NSE-ISIN:INE177C01022,INE177C01022,BATLIBOI,CERTIFIED
NSE-ISIN:INE462A01022,INE462A01022,BAYERCROP,CERTIFIED
NSE-ISIN:INE464A01028,INE464A01028,BBL,CERTIFIED
NSE-ISIN:INE464A01036,INE464A01036,BBL,CERTIFIED
NSE-ISIN:INE676A01027,INE676A01027,BBOX,CERTIFIED
NSE-ISIN:INE050A01017,INE050A01017,BBTC,CERTIFIED
NSE-ISIN:INE050A01025,INE050A01025,BBTC,CERTIFIED
NSE-ISIN:INE01EE01011,INE01EE01011,BBTCL,CERTIFIED
NSE-ISIN:INE605B01016,INE605B01016,ABCIL,CERTIFIED
NSE-ISIN:INE425B01027,INE425B01027,BCG,CERTIFIED
NSE-ISIN:INE412G01016,INE412G01016,BCLIND,CERTIFIED
NSE-ISIN:INE412G01024,INE412G01024,BCLIND,CERTIFIED
NSE-ISIN:INE977Y01011,INE977Y01011,BCONCEPTS,CERTIFIED
NSE-ISIN:INE905P01028,INE905P01028,BCP,CERTIFIED
NSE-ISIN:INE00SW01015,INE00SW01015,BCPL,CERTIFIED
NSE-ISIN:INE171Z01018,INE171Z01018,BDL,CERTIFIED
NSE-ISIN:INE171Z01026,INE171Z01026,BDL,CERTIFIED
NSE-ISIN:INE520H01014,INE520H01014,BEARDSELL,CERTIFIED
NSE-ISIN:INE520H01022,INE520H01022,BEARDSELL,CERTIFIED
NSE-ISIN:INE495P01012,INE495P01012,BECTORFOOD,CERTIFIED
NSE-ISIN:INE495P01020,INE495P01020,BECTORFOOD,CERTIFIED
NSE-ISIN:INE844K01012,INE844K01012,BEDMUTHA,CERTIFIED
NSE-ISIN:INE213D01015,INE213D01015,BEEKAY,CERTIFIED
NSE-ISIN:INE263A01016,INE263A01016,BEL,CERTIFIED
NSE-ISIN:INE263A01024,INE263A01024,BEL,CERTIFIED
NSE-ISIN:INE344T01014,INE344T01014,BELLACASA,CERTIFIED
NSE-ISIN:INE403A01026,INE403A01026,BELLCERATL,CERTIFIED
NSE-ISIN:INE894V01022,INE894V01022,BELRISE,CERTIFIED
NSE-ISIN:INE258A01016,INE258A01016,BEML,CERTIFIED
NSE-ISIN:INE258A01024,INE258A01024,BEML,CERTIFIED
NSE-ISIN:INE664D01019,INE664D01019,BENARAS,CERTIFIED
NSE-ISIN:INE083K01017,INE083K01017,BENGALASM,CERTIFIED
NSE-ISIN:INE922A01025,INE922A01025,BEPL,CERTIFIED
NSE-ISIN:INE463A01020,INE463A01020,BERGEPAINT,CERTIFIED
NSE-ISIN:INE463A01038,INE463A01038,BERGEPAINT,CERTIFIED
NSE-ISIN:INE052T01013,INE052T01013,BESTAGRO,CERTIFIED
NSE-ISIN:INE052T01021,INE052T01021,BESTAGRO,CERTIFIED
NSE-ISIN:INE351Y01019,INE351Y01019,BETA,CERTIFIED
NSE-ISIN:INE878K01010,INE878K01010,BFINVEST,CERTIFIED
NSE-ISIN:INE356A01018,INE356A01018,MPHASIS,CERTIFIED
NSE-ISIN:INE243D01012,INE243D01012,BFUTILITIE,CERTIFIED
NSE-ISIN:INE224M01013,INE224M01013,BGLOBAL,CERTIFIED
NSE-ISIN:INE661I01014,INE661I01014,BGRENERGY,CERTIFIED
NSE-ISIN:INE414D01027,INE414D01027,BHAGCHEM,CERTIFIED
NSE-ISIN:INE354C01027,INE354C01027,BHAGERIA,CERTIFIED
NSE-ISIN:INE797H01018,INE797H01018,TGBHOTELS,CERTIFIED
NSE-ISIN:INE458B01036,INE458B01036,BHAGYANGR,CERTIFIED
NSE-ISIN:INE363W01018,INE363W01018,BHAGYAPROP,CERTIFIED
NSE-ISIN:INE458B01028,INE458B01028,BHAGYNAGAR,CERTIFIED
NSE-ISIN:INE474E01029,INE474E01029,BHANDARI,CERTIFIED
NSE-ISIN:INE922A01025,INE922A01025,BEPL,CERTIFIED
NSE-ISIN:INE05XR01022,INE05XR01022,BHARATCOAL,CERTIFIED
NSE-ISIN:INE180K01011,INE180K01011,BHARATFIN,CERTIFIED
NSE-ISIN:INE465A01025,INE465A01025,BHARATFORG,CERTIFIED
NSE-ISIN:INE561C01019,INE561C01019,BHARATGEAR,CERTIFIED
NSE-ISIN:INE673G01013,INE673G01013,BHARATIDIL,CERTIFIED
NSE-ISIN:INE838B01013,INE838B01013,BHARATRAS,CERTIFIED
NSE-ISIN:INE838B01021,INE838B01021,BHARATRAS,CERTIFIED
NSE-ISIN:INE415D01024,INE415D01024,BHARATSE,CERTIFIED
NSE-ISIN:INE316L01019,INE316L01019,BHARATWIRE,CERTIFIED
NSE-ISIN:INE397D01024,INE397D01024,BHARTIARTL,CERTIFIED
NSE-ISIN:INE397D01024,INE397D01024,BHARTIARTL,CERTIFIED
NSE-ISIN:INE343G01021,INE343G01021,BHARTIHEXA,CERTIFIED
NSE-ISIN:INE673G01013,INE673G01013,BHARATIDIL,CERTIFIED
NSE-ISIN:INE257A01026,INE257A01026,BHEL,CERTIFIED
NSE-ISIN:INE824B01021,INE824B01021,TATASTLBSL,CERTIFIED
NSE-ISIN:INE986A01012,INE986A01012,BI,CERTIFIED
NSE-ISIN:INE412U01017,INE412U01017,BIGBLOC,CERTIFIED
NSE-ISIN:INE412U01025,INE412U01025,BIGBLOC,CERTIFIED
NSE-ISIN:INE605B01016,INE605B01016,ABCIL,CERTIFIED
NSE-ISIN:INE00E101023,INE00E101023,BIKAJI,CERTIFIED
NSE-ISIN:INE828A01016,INE828A01016,BIL,CERTIFIED
NSE-ISIN:INE607L01029,INE607L01029,BILENERGY,CERTIFIED
NSE-ISIN:INE952D01018,INE952D01018,BILPOWER,CERTIFIED
NSE-ISIN:INE071A01013,INE071A01013,BILVYAPAR,CERTIFIED
NSE-ISIN:INE469A01019,INE469A01019,BIMETAL,CERTIFIED
NSE-ISIN:INE071A01013,INE071A01013,BILVYAPAR,CERTIFIED
NSE-ISIN:INE143A01010,INE143A01010,OSWALGREEN,CERTIFIED
NSE-ISIN:INE376G01013,INE376G01013,BIOCON,CERTIFIED
NSE-ISIN:INE829A01014,INE829A01014,BIOFILCHEM,CERTIFIED
NSE-ISIN:INE470A01017,INE470A01017,3MINDIA,CERTIFIED
NSE-ISIN:INE800A01015,INE800A01015,BIRLACABLE,CERTIFIED
NSE-ISIN:INE340A01012,INE340A01012,BIRLACORPN,CERTIFIED
NSE-ISIN:INE655I01024,INE655I01024,BIRLACOT,CERTIFIED
NSE-ISIN:INE800A01015,INE800A01015,BIRLACABLE,CERTIFIED
NSE-ISIN:INE340A01012,INE340A01012,BIRLACORPN,CERTIFIED
NSE-ISIN:INE865C01022,INE865C01022,BIRLAMONEY,CERTIFIED
NSE-ISIN:INE557A01011,INE557A01011,BIRLANU,CERTIFIED
NSE-ISIN:INE224B01024,INE224B01024,BIRLAPOWER,CERTIFIED
NSE-ISIN:INE372E01025,INE372E01025,BIRLAPREC,CERTIFIED
NSE-ISIN:INE0AEJ01013,INE0AEJ01013,BIRLATYRE,CERTIFIED
NSE-ISIN:INE224B01024,INE224B01024,BIRLAPOWER,CERTIFIED
NSE-ISIN:INE831Q01016,INE831Q01016,BKMINDST,CERTIFIED
NSE-ISIN:INE0UIZ01018,INE0UIZ01018,BLACKBUCK,CERTIFIED
NSE-ISIN:INE761G01016,INE761G01016,BLACKROSE,CERTIFIED
NSE-ISIN:INE0N7W01012,INE0N7W01012,BLAL,CERTIFIED
NSE-ISIN:INE791A01024,INE791A01024,BLBLIMITED,CERTIFIED
NSE-ISIN:INE1EEM01017,INE1EEM01017,BLEL,CERTIFIED
NSE-ISIN:INE525F01025,INE525F01025,BLIL,CERTIFIED
NSE-ISIN:INE416D01022,INE416D01022,BLISSGVS,CERTIFIED
NSE-ISIN:INE350H01032,INE350H01032,BLKASHYAP,CERTIFIED
NSE-ISIN:INE153T01027,INE153T01027,BLS,CERTIFIED
NSE-ISIN:INE0NLT01010,INE0NLT01010,BLSE,CERTIFIED
NSE-ISIN:INE113O01014,INE113O01014,BLUEBLENDS,CERTIFIED
NSE-ISIN:INE657B01025,INE657B01025,BLUECHIP,CERTIFIED
NSE-ISIN:INE373T01047,INE373T01047,BLUECLOUDS,CERTIFIED
NSE-ISIN:INE472B01011,INE472B01011,BLUECOAST,CERTIFIED
NSE-ISIN:INE233B01017,INE233B01017,BLUEDART,CERTIFIED
NSE-ISIN:INE0KBH01020,INE0KBH01020,BLUEJET,CERTIFIED
NSE-ISIN:INE472A01039,INE472A01039,BLUESTARCO,CERTIFIED
NSE-ISIN:INE504B01011,INE504B01011,BLUESTINFO,CERTIFIED
NSE-ISIN:INE304W01038,INE304W01038,BLUESTONE,CERTIFIED
NSE-ISIN:INE0U4101014,INE0U4101014,BLUSPRING,CERTIFIED
NSE-ISIN:INE965W01036,INE965W01036,BMWVENTLTD,CERTIFIED
NSE-ISIN:INE00HZ01011,INE00HZ01011,BNAGROCHEM,CERTIFIED
NSE-ISIN:INE489D01011,INE489D01011,BNALTD,CERTIFIED
NSE-ISIN:INE473A01011,INE473A01011,LINDEINDIA,CERTIFIED
NSE-ISIN:INE338D01028,INE338D01028,BODALCHEM,CERTIFIED
NSE-ISIN:INE802W01023,INE802W01023,BOHRAIND,CERTIFIED
NSE-ISIN:INE032A01015,INE032A01015,BOMDYEING,CERTIFIED
NSE-ISIN:INE032A01023,INE032A01023,BOMDYEING,CERTIFIED
NSE-ISIN:INE0B9A01018,INE0B9A01018,BONLON,CERTIFIED
NSE-ISIN:INE16SF01016,INE16SF01016,BORANA,CERTIFIED
NSE-ISIN:INE02PY01013,INE02PY01013,BOROLTD,CERTIFIED
NSE-ISIN:INE666D01022,INE666D01022,BORORENEW,CERTIFIED
NSE-ISIN:INE02L001032,INE02L001032,BOROSCI,CERTIFIED
NSE-ISIN:INE666D01022,INE666D01022,BORORENEW,CERTIFIED
NSE-ISIN:INE782A01015,INE782A01015,BOSCH-HCIL,CERTIFIED
NSE-ISIN:INE323A01026,INE323A01026,BOSCHLTD,CERTIFIED
NSE-ISIN:INE029A01011,INE029A01011,BPCL,CERTIFIED
NSE-ISIN:INE110A01019,INE110A01019,BPL,CERTIFIED
NSE-ISIN:INE365Y01019,INE365Y01019,BPLPHARMA,CERTIFIED
NSE-ISIN:INE320I01017,INE320I01017,BRAHMINFRA,CERTIFIED
NSE-ISIN:INE317J01011,INE317J01011,BRANDHOUSE,CERTIFIED
NSE-ISIN:INE589G01011,INE589G01011,BRFL,CERTIFIED
NSE-ISIN:INE791I01019,INE791I01019,BRIGADE,CERTIFIED
NSE-ISIN:INE03NU01014,INE03NU01014,BRIGHOTEL,CERTIFIED
NSE-ISIN:INE630D01010,INE630D01010,BRIGHTBR,CERTIFIED
NSE-ISIN:INE216A01022,INE216A01022,BRITANNIA,CERTIFIED
NSE-ISIN:INE216A01030,INE216A01030,BRITANNIA,CERTIFIED
NSE-ISIN:INE727S01012,INE727S01012,BRNL,CERTIFIED
NSE-ISIN:INE698H01018,INE698H01018,BROADCAST,CERTIFIED
NSE-ISIN:INE650L01011,INE650L01011,BROOKS,CERTIFIED
NSE-ISIN:INE118H01025,INE118H01025,BSE,CERTIFIED
NSE-ISIN:INE395A01016,INE395A01016,BSELINFRA,CERTIFIED
NSE-ISIN:INE395A01016,INE395A01016,BSELINFRA,CERTIFIED
NSE-ISIN:INE036A01016,INE036A01016,RELINFRA,CERTIFIED
NSE-ISIN:INE032Z01012,INE032Z01012,BSHSL,CERTIFIED
NSE-ISIN:INE032Z01020,INE032Z01020,BSHSL,CERTIFIED
NSE-ISIN:INE594B01012,INE594B01012,BSL,CERTIFIED
NSE-ISIN:INE043K01029,INE043K01029,BSLIMITED,CERTIFIED
NSE-ISIN:INE836A01035,INE836A01035,BSOFT,CERTIFIED
NSE-ISIN:INE043K01011,INE043K01011,BSTRANSCOM,CERTIFIED
NSE-ISIN:INE043K01029,INE043K01029,BSLIMITED,CERTIFIED
NSE-ISIN:INE0EEJ01023,INE0EEJ01023,BTML,CERTIFIED
NSE-ISIN:INE274K01012,INE274K01012,BTTL,CERTIFIED
NSE-ISIN:INE24OJ01011,INE24OJ01011,BUILDPRO,CERTIFIED
NSE-ISIN:INE07T201019,INE07T201019,BURGERKING,CERTIFIED
NSE-ISIN:INE817H01014,INE817H01014,BURNPUR,CERTIFIED
NSE-ISIN:INE817H01022,INE817H01022,BURNPUR,CERTIFIED
NSE-ISIN:INE295F01017,INE295F01017,BUTTERFLY,CERTIFIED
NSE-ISIN:INE139I01011,INE139I01011,BVCL,CERTIFIED
NSE-ISIN:INE471A01023,INE471A01023,DIGJAM,CERTIFIED
NSE-ISIN:INE319B01014,INE319B01014,BYKE,CERTIFIED
NSE-ISIN:INE010B01019,INE010B01019,CADILAHC,CERTIFIED
NSE-ISIN:INE010B01027,INE010B01027,ZYDUSLIFE,CERTIFIED
NSE-ISIN:INE910H01017,INE910H01017,CAIRN,CERTIFIED
NSE-ISIN:INE526B01014,INE526B01014,CALSOFT,CERTIFIED
NSE-ISIN:INE692G01013,INE692G01013,XCHANGING,CERTIFIED
NSE-ISIN:INE760A01029,INE760A01029,KOKUYOCMLN,CERTIFIED
NSE-ISIN:INE052I01032,INE052I01032,CAMLINFINE,CERTIFIED
NSE-ISIN:INE278Y01022,INE278Y01022,CAMPUS,CERTIFIED
NSE-ISIN:INE596I01012,INE596I01012,CAMS,CERTIFIED
NSE-ISIN:INE596I01020,INE596I01020,CAMS,CERTIFIED
NSE-ISIN:INE476A01014,INE476A01014,CANBK,CERTIFIED
NSE-ISIN:INE476A01022,INE476A01022,CANBK,CERTIFIED
NSE-ISIN:INE874H01015,INE874H01015,CANDC,CERTIFIED
NSE-ISIN:INE477A01012,INE477A01012,CANFINHOME,CERTIFIED
NSE-ISIN:INE477A01020,INE477A01020,CANFINHOME,CERTIFIED
NSE-ISIN:INE01TY01017,INE01TY01017,CANHLIFE,CERTIFIED
NSE-ISIN:INE068L01016,INE068L01016,CANTABIL,CERTIFIED
NSE-ISIN:INE068L01024,INE068L01024,CANTABIL,CERTIFIED
NSE-ISIN:INE264T01014,INE264T01014,CAPACITE,CERTIFIED
NSE-ISIN:INE688I01017,INE688I01017,CAPF,CERTIFIED
NSE-ISIN:INE0ILV01024,INE0ILV01024,CAPILLARY,CERTIFIED
NSE-ISIN:INE646H01017,INE646H01017,CAPITALSFB,CERTIFIED
NSE-ISIN:INE475E01026,INE475E01026,CAPLIPOINT,CERTIFIED
NSE-ISIN:INE707C01018,INE707C01018,CAPTRUST,CERTIFIED
NSE-ISIN:INE371A01025,INE371A01025,GRAPHITE,CERTIFIED
NSE-ISIN:INE120A01034,INE120A01034,CARBORUNIV,CERTIFIED
NSE-ISIN:INE521J01018,INE521J01018,CPCAP,CERTIFIED
NSE-ISIN:INE752H01013,INE752H01013,CARERATING,CERTIFIED
NSE-ISIN:INE198A01014,INE198A01014,CAROLINFO,CERTIFIED
NSE-ISIN:INE0V7W01012,INE0V7W01012,CARRARO,CERTIFIED
NSE-ISIN:INE290S01011,INE290S01011,CARTRADE,CERTIFIED
NSE-ISIN:INE482D01024,INE482D01024,CARYSIL,CERTIFIED
NSE-ISIN:INE068D01021,INE068D01021,CASTEXTECH,CERTIFIED
NSE-ISIN:INE172A01019,INE172A01019,CASTROL,CERTIFIED
NSE-ISIN:INE172A01027,INE172A01027,CASTROLIND,CERTIFIED
NSE-ISIN:INE483S01020,INE483S01020,CCAVENUE,CERTIFIED
NSE-ISIN:INE429I01024,INE429I01024,CCCL,CERTIFIED
NSE-ISIN:INE652F01027,INE652F01027,CCHHL,CERTIFIED
NSE-ISIN:INE421D01014,INE421D01014,CCL,CERTIFIED
NSE-ISIN:INE421D01022,INE421D01022,CCL,CERTIFIED
NSE-ISIN:INE736A01011,INE736A01011,CDSL,CERTIFIED
NSE-ISIN:INE482A01020,INE482A01020,CEATLTD,CERTIFIED
NSE-ISIN:INE209L01016,INE209L01016,JWL,CERTIFIED
NSE-ISIN:INE0AG901020,INE0AG901020,CEIGALL,CERTIFIED
NSE-ISIN:INE016Q01014,INE016Q01014,CEINSYS,CERTIFIED
NSE-ISIN:INE185H01016,INE185H01016,CELEBRITY,CERTIFIED
NSE-ISIN:INE221I01017,INE221I01017,CELESTIAL,CERTIFIED
NSE-ISIN:INE0LMW01024,INE0LMW01024,CELLO,CERTIFIED
NSE-ISIN:INE686A01026,INE686A01026,CEMPRO,CERTIFIED
NSE-ISIN:INE485A01015,INE485A01015,CENTENKA,CERTIFIED
NSE-ISIN:INE281A01026,INE281A01026,CENTEXT,CERTIFIED
NSE-ISIN:INE483A01010,INE483A01010,CENTRALBK,CERTIFIED
NSE-ISIN:INE660C01027,INE660C01027,CENTRUM,CERTIFIED
NSE-ISIN:INE320B01020,INE320B01020,CENTUM,CERTIFIED
NSE-ISIN:INE348B01021,INE348B01021,CENTURYPLY,CERTIFIED
NSE-ISIN:INE055A01016,INE055A01016,ABREL,CERTIFIED
NSE-ISIN:INE739E01017,INE739E01017,CERA,CERTIFIED
NSE-ISIN:INE345B01019,INE345B01019,CEREBRAINT,CERTIFIED
NSE-ISIN:INE486A01013,INE486A01013,CESC,CERTIFIED
NSE-ISIN:INE486A01021,INE486A01021,CESC,CERTIFIED
NSE-ISIN:INE425Y01011,INE425Y01011,RPSGVENT,CERTIFIED
NSE-ISIN:INE037Z01029,INE037Z01029,CEWATER,CERTIFIED
NSE-ISIN:INE700F01024,INE700F01024,CFEL,CERTIFIED
NSE-ISIN:INE180C01026,INE180C01026,CGCL,CERTIFIED
NSE-ISIN:INE180C01042,INE180C01042,CGCL,CERTIFIED
NSE-ISIN:INE188B01013,INE188B01013,IGARASHI,CERTIFIED
NSE-ISIN:INE067A01029,INE067A01029,CGPOWER,CERTIFIED
NSE-ISIN:INE084D01010,INE084D01010,CGVAK,CERTIFIED
NSE-ISIN:INE427F01016,INE427F01016,CHALET,CERTIFIED
NSE-ISIN:INE085A01013,INE085A01013,CHAMBLFERT,CERTIFIED
NSE-ISIN:INE995D01025,INE995D01025,CHEMBOND,CERTIFIED
NSE-ISIN:INE0TGX01019,INE0TGX01019,CHEMBONDCH,CERTIFIED
NSE-ISIN:INE0TGX01019,INE0TGX01019,CHEMBONDCH,CERTIFIED
NSE-ISIN:INE03YM01018,INE03YM01018,CHEMCON,CERTIFIED
NSE-ISIN:INE298W01016,INE298W01016,CHEMCRUX,CERTIFIED
NSE-ISIN:INE783X01023,INE783X01023,CHEMFAB,CERTIFIED
NSE-ISIN:INE479E01028,INE479E01028,CHEMFALKAL,CERTIFIED
NSE-ISIN:INE488A01027,INE488A01027,CHEMPLAST,CERTIFIED
NSE-ISIN:INE488A01050,INE488A01050,CHEMPLASTS,CERTIFIED
NSE-ISIN:INE178A01016,INE178A01016,CHENNPETRO,CERTIFIED
NSE-ISIN:INE217C01018,INE217C01018,CHESLINTEX,CERTIFIED
NSE-ISIN:INE132B01011,INE132B01011,CHETTINAD,CERTIFIED
NSE-ISIN:INE132B01011,INE132B01011,CHETTINAD,CERTIFIED
NSE-ISIN:INE974B01016,INE974B01016,CHEVIOT,CERTIFIED
NSE-ISIN:INE302A01020,INE302A01020,EXIDEIND,CERTIFIED
NSE-ISIN:INE102B01014,INE102B01014,CHOICEIN,CERTIFIED
NSE-ISIN:INE121A01016,INE121A01016,CHOLAFIN,CERTIFIED
NSE-ISIN:INE121A01024,INE121A01024,CHOLAFIN,CERTIFIED
NSE-ISIN:INE149A01033,INE149A01033,CHOLAHLDNG,CERTIFIED
NSE-ISIN:INE662C01015,INE662C01015,CHROMATIC,CERTIFIED
