instrument_id,symbol,action,announcement_date,publication_timestamp,effective_date,known_at,known_at_basis,source,review_status
NSE-ISIN:INE752P01024,FRETAIL,ADD,2017-08-28,2017-08-29 09:15:00+05:30,2017-09-29,2017-08-29 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs28082017.pdf,ACCEPTED
NSE-ISIN:INE787D01026,BALKRISIND,ADD,2017-08-28,2017-08-29 09:15:00+05:30,2017-09-29,2017-08-29 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs28082017.pdf,ACCEPTED
NSE-ISIN:INE901L01018,APLLTD,DROP,2017-08-28,2017-08-29 09:15:00+05:30,2017-09-29,2017-08-29 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs28082017.pdf,ACCEPTED
NSE-ISIN:INE031A01017,HUDCO,ADD,2017-10-16,2017-10-17 09:15:00+05:30,2017-10-30,2017-10-17 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs16102017.pdf,ACCEPTED
NSE-ISIN:INE752P01024,FRETAIL,DROP,2017-10-16,2017-10-17 09:15:00+05:30,2017-10-30,2017-10-17 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs16102017.pdf,ACCEPTED
NSE-ISIN:INE013A01015,RELCAPITAL,ADD,2018-01-08,2018-01-09 09:15:00+05:30,2018-02-05,2018-01-09 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs08012018.pdf,ACCEPTED
NSE-ISIN:INE061F01013,FORTIS,DROP,2018-01-08,2018-01-09 09:15:00+05:30,2018-02-05,2018-01-09 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs08012018.pdf,ACCEPTED
NSE-ISIN:INE486A01013,CESC,DROP,2018-01-08,2018-01-09 09:15:00+05:30,2018-02-05,2018-01-09 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs08012018.pdf,ACCEPTED
NSE-ISIN:INE939A01011,STAR,DROP,2018-01-08,2018-01-09 09:15:00+05:30,2018-02-05,2018-01-09 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs08012018.pdf,ACCEPTED
NSE-ISIN:INE949L01017,AUBANK,ADD,2018-01-08,2018-01-09 09:15:00+05:30,2018-02-05,2018-01-09 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs08012018.pdf,ACCEPTED
NSE-ISIN:INE951I01027,VGUARD,ADD,2018-01-08,2018-01-09 09:15:00+05:30,2018-02-05,2018-01-09 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs08012018.pdf,ACCEPTED
NSE-ISIN:INE007A01025,CRISIL,DROP,2018-02-21,2018-02-22 09:15:00+05:30,2018-04-02,2018-02-22 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,ACCEPTED
NSE-ISIN:INE047A01021,GRASIM,ADD,2018-02-21,2018-02-22 09:15:00+05:30,2018-04-02,2018-02-22 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,ACCEPTED
NSE-ISIN:INE069I01010,IBREALEST,ADD,2018-02-21,2018-02-22 09:15:00+05:30,2018-04-02,2018-02-22 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,ACCEPTED
NSE-ISIN:INE089C01029,STRTECH,ADD,2018-02-21,2018-02-22 09:15:00+05:30,2018-04-02,2018-02-22 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,ACCEPTED
NSE-ISIN:INE123W01016,SBILIFE,ADD,2018-02-21,2018-02-22 09:15:00+05:30,2018-04-02,2018-02-22 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,ACCEPTED
NSE-ISIN:INE159A01016,GLAXO,DROP,2018-02-21,2018-02-22 09:15:00+05:30,2018-04-02,2018-02-22 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,ACCEPTED
NSE-ISIN:INE192B01031,WELSPUNIND,DROP,2018-02-21,2018-02-22 09:15:00+05:30,2018-04-02,2018-02-22 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,ACCEPTED
NSE-ISIN:INE220J01025,FCONSUMER,ADD,2018-02-21,2018-02-22 09:15:00+05:30,2018-04-02,2018-02-22 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,ACCEPTED
NSE-ISIN:INE264A01014,GSKCONS,DROP,2018-02-21,2018-02-22 09:15:00+05:30,2018-04-02,2018-02-22 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,ACCEPTED
NSE-ISIN:INE274G01010,IBVENTURES,ADD,2018-02-21,2018-02-22 09:15:00+05:30,2018-04-02,2018-02-22 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,ACCEPTED
NSE-ISIN:INE330H01018,RCOM,DROP,2018-02-21,2018-02-22 09:15:00+05:30,2018-04-02,2018-02-22 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,ACCEPTED
NSE-ISIN:INE423A01024,ADANIENT,DROP,2018-02-21,2018-02-22 09:15:00+05:30,2018-04-02,2018-02-22 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,ACCEPTED
NSE-ISIN:INE439L01019,DALMIABHA,DROP,2018-02-21,2018-02-22 09:15:00+05:30,2018-04-02,2018-02-22 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,ACCEPTED
NSE-ISIN:INE481Y01014,GICRE,ADD,2018-02-21,2018-02-22 09:15:00+05:30,2018-04-02,2018-02-22 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,ACCEPTED
NSE-ISIN:INE517F01014,GPPL,DROP,2018-02-21,2018-02-22 09:15:00+05:30,2018-04-02,2018-02-22 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,ACCEPTED
NSE-ISIN:INE571A01020,IPCALAB,DROP,2018-02-21,2018-02-22 09:15:00+05:30,2018-04-02,2018-02-22 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,ACCEPTED
NSE-ISIN:INE600L01024,LALPATHLAB,DROP,2018-02-21,2018-02-22 09:15:00+05:30,2018-04-02,2018-02-22 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,ACCEPTED
NSE-ISIN:INE667A01018,SYNDIBANK,DROP,2018-02-21,2018-02-22 09:15:00+05:30,2018-04-02,2018-02-22 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,ACCEPTED
NSE-ISIN:INE674K01013,ABCAPITAL,ADD,2018-02-21,2018-02-22 09:15:00+05:30,2018-04-02,2018-02-22 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,ACCEPTED
NSE-ISIN:INE765G01017,ICICIGI,ADD,2018-02-21,2018-02-22 09:15:00+05:30,2018-04-02,2018-02-22 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,ACCEPTED
NSE-ISIN:INE850D01014,GODREJAGRO,ADD,2018-02-21,2018-02-22 09:15:00+05:30,2018-04-02,2018-02-22 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,ACCEPTED
NSE-ISIN:INE917M01012,DBL,ADD,2018-02-21,2018-02-22 09:15:00+05:30,2018-04-02,2018-02-22 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,ACCEPTED
NSE-ISIN:INE034A01011,ARVIND,DROP,2018-05-24,2018-05-25 09:15:00+05:30,2018-06-29,2018-05-25 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs24052018.pdf,ACCEPTED
NSE-ISIN:INE151A01013,TATACOMM,DROP,2018-05-24,2018-05-25 09:15:00+05:30,2018-06-29,2018-05-25 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs24052018.pdf,ACCEPTED
NSE-ISIN:INE615P01015,QUESS,ADD,2018-05-24,2018-05-25 09:15:00+05:30,2018-06-29,2018-05-25 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs24052018.pdf,ACCEPTED
NSE-ISIN:INE752P01024,FRETAIL,ADD,2018-05-24,2018-05-25 09:15:00+05:30,2018-06-29,2018-05-25 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs24052018.pdf,ACCEPTED
NSE-ISIN:INE036D01010,KARURVYSYA,DROP,2018-08-28,2018-08-29 09:15:00+05:30,2018-09-28,2018-08-29 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs28082018.pdf,ACCEPTED
NSE-ISIN:INE040H01021,SUZLON,DROP,2018-08-28,2018-08-29 09:15:00+05:30,2018-09-28,2018-08-29 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs28082018.pdf,ACCEPTED
NSE-ISIN:INE042A01014,ESCORTS,ADD,2018-08-28,2018-08-29 09:15:00+05:30,2018-09-28,2018-08-29 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs28082018.pdf,ACCEPTED
NSE-ISIN:INE043D01016,IDFC,DROP,2018-08-28,2018-08-29 09:15:00+05:30,2018-09-28,2018-08-29 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs28082018.pdf,ACCEPTED
NSE-ISIN:INE049B01025,WOCKPHARMA,DROP,2018-08-28,2018-08-29 09:15:00+05:30,2018-09-28,2018-08-29 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs28082018.pdf,ACCEPTED
NSE-ISIN:INE069I01010,IBREALEST,DROP,2018-08-28,2018-08-29 09:15:00+05:30,2018-09-28,2018-08-29 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs28082018.pdf,ACCEPTED
NSE-ISIN:INE212H01026,AIAENG,DROP,2018-08-28,2018-08-29 09:15:00+05:30,2018-09-28,2018-08-29 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs28082018.pdf,ACCEPTED
NSE-ISIN:INE214T01019,LTI,ADD,2018-08-28,2018-08-29 09:15:00+05:30,2018-09-28,2018-08-29 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs28082018.pdf,ACCEPTED
NSE-ISIN:INE371A01025,GRAPHITE,ADD,2018-08-28,2018-08-29 09:15:00+05:30,2018-09-28,2018-08-29 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs28082018.pdf,ACCEPTED
NSE-ISIN:INE470Y01017,NIACL,ADD,2018-08-28,2018-08-29 09:15:00+05:30,2018-09-28,2018-08-29 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs28082018.pdf,ACCEPTED
NSE-ISIN:INE545A01016,HEG,ADD,2018-08-28,2018-08-29 09:15:00+05:30,2018-09-28,2018-08-29 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs28082018.pdf,ACCEPTED
NSE-ISIN:INE545U01014,BANDHANBNK,ADD,2018-08-28,2018-08-29 09:15:00+05:30,2018-09-28,2018-08-29 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs28082018.pdf,ACCEPTED
NSE-ISIN:INE548C01032,EMAMILTD,DROP,2018-08-28,2018-08-29 09:15:00+05:30,2018-09-28,2018-08-29 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs28082018.pdf,ACCEPTED
NSE-ISIN:INE795G01014,HDFCLIFE,ADD,2018-08-28,2018-08-29 09:15:00+05:30,2018-09-28,2018-08-29 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs28082018.pdf,ACCEPTED
NSE-ISIN:INE821I01014,IRB,DROP,2018-08-28,2018-08-29 09:15:00+05:30,2018-09-28,2018-08-29 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs28082018.pdf,ACCEPTED
NSE-ISIN:INE871C01038,AVANTIFEED,ADD,2018-08-28,2018-08-29 09:15:00+05:30,2018-09-28,2018-08-29 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs28082018.pdf,ACCEPTED
NSE-ISIN:INE050A01025,BBTC,ADD,2018-12-14,2018-12-17 09:15:00+05:30,2018-12-28,2018-12-17 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs14122018.pdf,ACCEPTED
NSE-ISIN:INE055A01016,CENTURYTEX,DROP,2018-12-14,2018-12-17 09:15:00+05:30,2018-12-28,2018-12-17 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs14122018.pdf,ACCEPTED
NSE-ISIN:INE180K01011,BHARATFIN,DROP,2018-12-14,2018-12-17 09:15:00+05:30,2018-12-28,2018-12-17 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs14122018.pdf,ACCEPTED
NSE-ISIN:INE665L01035,VARROC,ADD,2018-12-14,2018-12-17 09:15:00+05:30,2018-12-28,2018-12-17 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs14122018.pdf,ACCEPTED
NSE-ISIN:INE010V01017,LTTS,ADD,2019-02-25,2019-02-26 09:15:00+05:30,2019-03-29,2019-02-26 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs25022019.pdf,ACCEPTED
NSE-ISIN:INE051B01021,VAKRANGEE,DROP,2019-02-25,2019-02-26 09:15:00+05:30,2019-03-29,2019-02-26 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs25022019.pdf,ACCEPTED
NSE-ISIN:INE118A01012,BAJAJHLDNG,ADD,2019-02-25,2019-02-26 09:15:00+05:30,2019-03-29,2019-02-26 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs25022019.pdf,ACCEPTED
NSE-ISIN:INE127D01025,HDFCAMC,ADD,2019-02-25,2019-02-26 09:15:00+05:30,2019-03-29,2019-02-26 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs25022019.pdf,ACCEPTED
NSE-ISIN:INE182A01018,PFIZER,ADD,2019-02-25,2019-02-26 09:15:00+05:30,2019-03-29,2019-02-26 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs25022019.pdf,ACCEPTED
NSE-ISIN:INE264A01014,GSKCONS,ADD,2019-02-25,2019-02-26 09:15:00+05:30,2019-03-29,2019-02-26 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs25022019.pdf,ACCEPTED
NSE-ISIN:INE483A01010,CENTRALBK,DROP,2019-02-25,2019-02-26 09:15:00+05:30,2019-03-29,2019-02-26 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs25022019.pdf,ACCEPTED
NSE-ISIN:INE785M01013,PCJEWELLER,DROP,2019-02-25,2019-02-26 09:15:00+05:30,2019-03-29,2019-02-26 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs25022019.pdf,ACCEPTED
NSE-ISIN:INE871C01038,AVANTIFEED,DROP,2019-02-25,2019-02-26 09:15:00+05:30,2019-03-29,2019-02-26 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs25022019.pdf,ACCEPTED
NSE-ISIN:INE886H01027,TV18BRDCST,DROP,2019-02-25,2019-02-26 09:15:00+05:30,2019-03-29,2019-02-26 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs25022019.pdf,ACCEPTED
NSE-ISIN:INE00R701025,DALBHARAT,ADD,2019-08-28,2019-08-29 09:15:00+05:30,2019-09-27,2019-08-29 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs28082019.pdf,ACCEPTED
NSE-ISIN:INE013A01015,RELCAPITAL,DROP,2019-08-28,2019-08-29 09:15:00+05:30,2019-09-27,2019-08-29 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs28082019.pdf,ACCEPTED
NSE-ISIN:INE036A01016,RELINFRA,DROP,2019-08-28,2019-08-29 09:15:00+05:30,2019-09-27,2019-08-29 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs28082019.pdf,ACCEPTED
NSE-ISIN:INE117A01022,ABB,DROP,2019-08-28,2019-08-29 09:15:00+05:30,2019-09-27,2019-08-29 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs28082019.pdf,ACCEPTED
NSE-ISIN:INE141A01014,ORIENTBANK,ADD,2019-08-28,2019-08-29 09:15:00+05:30,2019-09-27,2019-08-29 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs28082019.pdf,ACCEPTED
NSE-ISIN:INE202B01012,DHFL,DROP,2019-08-28,2019-08-29 09:15:00+05:30,2019-09-27,2019-08-29 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs28082019.pdf,ACCEPTED
NSE-ISIN:INE232I01014,SPARC,DROP,2019-08-28,2019-08-29 09:15:00+05:30,2019-09-27,2019-08-29 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs28082019.pdf,ACCEPTED
NSE-ISIN:INE239A01016,NESTLEIND,ADD,2019-08-28,2019-08-29 09:15:00+05:30,2019-09-27,2019-08-29 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs28082019.pdf,ACCEPTED
NSE-ISIN:INE264A01014,GSKCONS,DROP,2019-08-28,2019-08-29 09:15:00+05:30,2019-09-27,2019-08-29 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs28082019.pdf,ACCEPTED
NSE-ISIN:INE298J01013,RNAM,ADD,2019-08-28,2019-08-29 09:15:00+05:30,2019-09-27,2019-08-29 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs28082019.pdf,ACCEPTED
NSE-ISIN:INE428A01015,ALBK,ADD,2019-08-28,2019-08-29 09:15:00+05:30,2019-09-27,2019-08-29 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs28082019.pdf,ACCEPTED
NSE-ISIN:INE484J01027,GODREJPROP,ADD,2019-08-28,2019-08-29 09:15:00+05:30,2019-09-27,2019-08-29 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs28082019.pdf,ACCEPTED
NSE-ISIN:INE486A01013,CESC,ADD,2019-08-28,2019-08-29 09:15:00+05:30,2019-09-27,2019-08-29 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs28082019.pdf,ACCEPTED
NSE-ISIN:INE491A01021,CUB,ADD,2019-08-28,2019-08-29 09:15:00+05:30,2019-09-27,2019-08-29 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs28082019.pdf,ACCEPTED
NSE-ISIN:INE548C01032,EMAMILTD,ADD,2019-08-28,2019-08-29 09:15:00+05:30,2019-09-27,2019-08-29 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs28082019.pdf,ACCEPTED
NSE-ISIN:INE571A01020,IPCALAB,ADD,2019-08-28,2019-08-29 09:15:00+05:30,2019-09-27,2019-08-29 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs28082019.pdf,ACCEPTED
NSE-ISIN:INE580B01029,GRUH,DROP,2019-08-28,2019-08-29 09:15:00+05:30,2019-09-27,2019-08-29 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs28082019.pdf,ACCEPTED
NSE-ISIN:INE614G01033,RPOWER,DROP,2019-08-28,2019-08-29 09:15:00+05:30,2019-09-27,2019-08-29 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs28082019.pdf,ACCEPTED
NSE-ISIN:INE836F01026,DISHTV,DROP,2019-08-28,2019-08-29 09:15:00+05:30,2019-09-27,2019-08-29 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs28082019.pdf,ACCEPTED
NSE-ISIN:INE917M01012,DBL,DROP,2019-08-28,2019-08-29 09:15:00+05:30,2019-09-27,2019-08-29 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs28082019.pdf,ACCEPTED
NSE-ISIN:INE061F01013,FORTIS,ADD,2019-12-16,2019-12-17 09:15:00+05:30,2019-12-27,2019-12-17 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://niftyindices.com/Press_Release/ind_prs16122019.pdf,ACCEPTED
NSE-ISIN:INE092A01019,TATACHEM,DROP,2019-12-16,2019-12-17 09:15:00+05:30,2019-12-27,2019-12-17 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://niftyindices.com/Press_Release/ind_prs16122019.pdf,ACCEPTED
NSE-ISIN:INE141A01014,ORIENTBANK,DROP,2019-12-16,2019-12-17 09:15:00+05:30,2019-12-27,2019-12-17 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://niftyindices.com/Press_Release/ind_prs16122019.pdf,ACCEPTED
NSE-ISIN:INE200M01013,VBL,ADD,2019-12-16,2019-12-17 09:15:00+05:30,2019-12-27,2019-12-17 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://niftyindices.com/Press_Release/ind_prs16122019.pdf,ACCEPTED
NSE-ISIN:INE428A01015,ALBK,DROP,2019-12-16,2019-12-17 09:15:00+05:30,2019-12-27,2019-12-17 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://niftyindices.com/Press_Release/ind_prs16122019.pdf,ACCEPTED
NSE-ISIN:INE716A01013,WHIRLPOOL,ADD,2019-12-16,2019-12-17 09:15:00+05:30,2019-12-27,2019-12-17 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://niftyindices.com/Press_Release/ind_prs16122019.pdf,ACCEPTED
NSE-ISIN:INE528G01035,YESBANK,DROP,2020-03-16,2020-03-17 09:15:00+05:30,2020-03-19,2020-03-17 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs16032020.pdf,ACCEPTED
NSE-ISIN:INE931S01010,ADANITRANS,ADD,2020-03-16,2020-03-17 09:15:00+05:30,2020-03-19,2020-03-17 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs16032020.pdf,ACCEPTED
NSE-ISIN:IN9155A01020,TATAMTRDVR,DROP,2020-06-10,2020-06-11 09:15:00+05:30,2020-06-26,2020-06-11 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs10062020.pdf,ACCEPTED
NSE-ISIN:INE089C01029,STRTECH,DROP,2020-06-10,2020-06-11 09:15:00+05:30,2020-06-26,2020-06-11 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs10062020.pdf,ACCEPTED
