checkpoint_date,row_number,symbol,raw_text,source_member,source_page,suspect_row,suspect_reason
2019-05-31,121,MGL,MGL Mahanagar Gas Ltd. ENERGY 892.10 0.074230,NIFTY_200_May2019.pdf,5,FALSE,
2019-05-31,122,M&MFIN,M&MFIN Mahindra & Mahindra Financial Services Ltd. FINANCIAL SERVICES 421.65 0.2012503,NIFTY_200_May2019.pdf,5,FALSE,
2019-05-31,123,M&M,M&M Mahindra & Mahindra Ltd. AUTOMOBILE 647.05 0.9760331,NIFTY_200_May2019.pdf,5,FALSE,
2019-05-31,124,MANAPPURAM,MANAPPURAM Manappuram Finance Ltd. FINANCIAL SERVICES 134.80 0.127385,NIFTY_200_May2019.pdf,5,FALSE,
2019-05-31,125,MRPL,MRPL Mangalore Refinery & Petrochemicals Ltd. ENERGY 63.30 0.021220,NIFTY_200_May2019.pdf,5,FALSE,
2019-05-31,126,MARICO,MARICO Marico Ltd. CONSUMER GOODS 371.95 0.3119205,NIFTY_200_May2019.pdf,5,FALSE,
2019-05-31,127,MARUTI,MARUTI Maruti Suzuki India Ltd. AUTOMOBILE 6869.85 1.4791311,NIFTY_200_May2019.pdf,5,FALSE,
2019-05-31,128,MFSL,MFSL Max Financial Services Ltd. FINANCIAL SERVICES 450.10 0.148717,NIFTY_200_May2019.pdf,5,FALSE,
2019-05-31,129,MINDTREE,MINDTREE MindTree Ltd. IT 977.90 0.1710599,NIFTY_200_May2019.pdf,5,FALSE,
2019-05-31,130,MOTHERSUMI,MOTHERSUMI Motherson Sumi Systems Ltd. AUTOMOBILE 115.35 0.2213842,NIFTY_200_May2019.pdf,5,FALSE,
2019-05-31,131,MPHASIS,MPHASIS MphasiS Ltd. IT 993.85 0.148882,NIFTY_200_May2019.pdf,5,FALSE,
2019-05-31,132,MUTHOOTFIN,MUTHOOTFIN Muthoot Finance Ltd. FINANCIAL SERVICES 650.70 0.116778,NIFTY_200_May2019.pdf,5,FALSE,
2019-05-31,133,NATCOPHARM,NATCOPHARM NATCO Pharma Ltd. PHARMA 531.30 0.084712,NIFTY_200_May2019.pdf,5,FALSE,
2019-05-31,134,NBCC,NBCC NBCC (India) Ltd. CONSTRUCTION 61.90 0.053231,NIFTY_200_May2019.pdf,5,FALSE,
2019-05-31,135,NHPC,NHPC NHPC Ltd. ENERGY 25.05 0.095536 5,NIFTY_200_May2019.pdf,5,FALSE,
2019-05-31,136,NMDC,NMDC NMDC Ltd. METALS 101.30 0.148685,NIFTY_200_May2019.pdf,6,FALSE,
2019-05-31,137,NTPC,NTPC NTPC Ltd. ENERGY 133.25 0.8754056,NIFTY_200_May2019.pdf,6,FALSE,
2019-05-31,138,NATIONALUM,NATIONALUM National Aluminium Co. Ltd. METALS 50.55 0.074055,NIFTY_200_May2019.pdf,6,FALSE,
2019-05-31,139,OBEROIRLTY,OBEROIRLTY Oberoi Realty Ltd. CONSTRUCTION 561.55 0.116534,NIFTY_200_May2019.pdf,6,FALSE,
2019-05-31,140,ONGC,ONGC Oil & Natural Gas Corporation Ltd. ENERGY 171.95 0.8451916,NIFTY_200_May2019.pdf,6,FALSE,
2019-05-31,141,OIL,OIL Oil India Ltd. ENERGY 180.00 0.095516,NIFTY_200_May2019.pdf,6,FALSE,
2019-05-31,142,OFSS,OFSS Oracle Financial Services Software Ltd. IT 3418.25 0.127623,NIFTY_200_May2019.pdf,6,FALSE,
2019-05-31,143,PIIND,PIIND PI Industries Ltd. FERTILISERS & PESTICIDES 1137.40 0.127536,NIFTY_200_May2019.pdf,6,FALSE,
2019-05-31,144,PNBHOUSING,PNBHOUSING PNB Housing Finance Ltd. FINANCIAL SERVICES 840.00 0.084923,NIFTY_200_May2019.pdf,6,FALSE,
2019-05-31,145,PAGEIND,PAGEIND Page Industries Ltd. TEXTILES 19757.30 0.1911459,NIFTY_200_May2019.pdf,6,FALSE,
2019-05-31,146,PETRONET,PETRONET Petronet LNG Ltd. ENERGY 247.05 0.3018529,NIFTY_200_May2019.pdf,6,FALSE,
2019-05-31,147,PFIZER,PFIZER Pfizer Ltd. PHARMA 3179.55 0.084946,NIFTY_200_May2019.pdf,6,FALSE,
2019-05-31,148,PIDILITIND,PIDILITIND Pidilite Industries Ltd. CHEMICALS 1289.65 0.3219653,NIFTY_200_May2019.pdf,6,FALSE,
2019-05-31,149,PEL,PEL Piramal Enterprises Ltd. PHARMA 2222.95 0.3823404,NIFTY_200_May2019.pdf,6,FALSE,
2019-05-31,150,PFC,PFC Power Finance Corporation Ltd. FINANCIAL SERVICES 124.30 0.2112798,NIFTY_200_May2019.pdf,6,FALSE,
2019-05-31,151,POWERGRID,POWERGRID Power Grid Corporation of India Ltd. ENERGY 189.30 0.7043575,NIFTY_200_May2019.pdf,6,FALSE,
2019-05-31,152,PRESTIGE,PRESTIGE Prestige Estates Projects Ltd. CONSTRUCTION 287.80 0.053238,NIFTY_200_May2019.pdf,6,FALSE,
2019-05-31,153,PGHH,PGHH Procter & Gamble Hygiene & Health Care Ltd. CONSUMER GOODS 10983.00 0.1710339,NIFTY_200_May2019.pdf,6,FALSE,
2019-05-31,154,PNB,PNB Punjab National Bank FINANCIAL SERVICES 80.65 0.148540,NIFTY_200_May2019.pdf,6,FALSE,
2019-05-31,155,QUESS,QUESS Quess Corp Ltd. SERVICES 650.15 0.042754,NIFTY_200_May2019.pdf,6,FALSE,
2019-05-31,156,RBLBANK,RBLBANK RBL Bank Ltd. FINANCIAL SERVICES 687.35 0.4628407,NIFTY_200_May2019.pdf,6,FALSE,
2019-05-31,157,RECLTD,RECLTD REC Ltd. FINANCIAL SERVICES 144.55 0.2213417,NIFTY_200_May2019.pdf,6,FALSE,
2019-05-31,158,RAJESHEXPO,RAJESHEXPO Rajesh Exports Ltd. CONSUMER GOODS 657.55 0.148931,NIFTY_200_May2019.pdf,6,FALSE,
2019-05-31,159,RELCAPITAL,RELCAPITAL Reliance Capital Ltd. FINANCIAL SERVICES 121.65 0.021445,NIFTY_200_May2019.pdf,6,FALSE,
2019-05-31,160,RELIANCE,RELIANCE Reliance Industries Ltd. ENERGY 1330.15 7.35455296,NIFTY_200_May2019.pdf,6,FALSE,
2019-05-31,161,RELINFRA,RELINFRA Reliance Infrastructure Ltd. ENERGY 104.00 0.021395,NIFTY_200_May2019.pdf,6,FALSE,
2019-05-31,162,RPOWER,RPOWER Reliance Power Ltd. ENERGY 7.45 0.01522 6,NIFTY_200_May2019.pdf,6,FALSE,
2019-05-31,163,SBILIFE,SBILIFE SBI Life Insurance Company Ltd. FINANCIAL SERVICES 694.25 0.1811108,NIFTY_200_May2019.pdf,7,FALSE,
2019-05-31,164,SRF,SRF SRF Ltd. TEXTILES 2846.85 0.137855,NIFTY_200_May2019.pdf,7,FALSE,
2019-05-31,165,SHREECEM,SHREECEM Shree Cement Ltd. CEMENT & CEMENT PRODUCTS 21618.75 0.4326360,NIFTY_200_May2019.pdf,7,FALSE,
2019-05-31,166,SRTRANSFIN,SRTRANSFIN Shriram Transport Finance Co. Ltd. FINANCIAL SERVICES 1164.30 0.2716906,NIFTY_200_May2019.pdf,7,FALSE,
2019-05-31,167,SIEMENS,SIEMENS Siemens Ltd. INDUSTRIAL MANUFACTURING 1271.80 0.1811323,NIFTY_200_May2019.pdf,7,FALSE,
2019-05-31,168,SBIN,SBIN State Bank of India FINANCIAL SERVICES 352.50 2.13132129,NIFTY_200_May2019.pdf,7,FALSE,
2019-05-31,169,SAIL,SAIL Steel Authority of India Ltd. METALS 50.15 0.085179,NIFTY_200_May2019.pdf,7,FALSE,
2019-05-31,170,STRTECH,STRTECH Sterlite Technologies Ltd. TELECOM 173.45 0.053212,NIFTY_200_May2019.pdf,7,FALSE,
2019-05-31,171,SPARC,SPARC Sun Pharma Advanced Research Company Ltd. PHARMA 148.25 0.021088,NIFTY_200_May2019.pdf,7,FALSE,
2019-05-31,172,SUNPHARMA,SUNPHARMA Sun Pharmaceutical Industries Ltd. PHARMA 409.85 0.7345235,NIFTY_200_May2019.pdf,7,FALSE,
2019-05-31,173,SUNTV,SUNTV Sun TV Network Ltd. MEDIA & ENTERTAINMENT 549.15 0.095410,NIFTY_200_May2019.pdf,7,FALSE,
2019-05-31,174,SYNGENE,SYNGENE Syngene International Ltd. PHARMA 669.85 0.063751,NIFTY_200_May2019.pdf,7,FALSE,
2019-05-31,175,TVSMOTOR,TVSMOTOR TVS Motor Company Ltd. AUTOMOBILE 479.30 0.169791,NIFTY_200_May2019.pdf,7,FALSE,
2019-05-31,176,TATACHEM,TATACHEM Tata Chemicals Ltd. CHEMICALS 631.10 0.1811094,NIFTY_200_May2019.pdf,7,FALSE,
2019-05-31,177,TCS,TCS Tata Consultancy Services Ltd. IT 2196.55 3.73230784,NIFTY_200_May2019.pdf,7,FALSE,
2019-05-31,178,TATAGLOBAL,TATAGLOBAL Tata Global Beverages Ltd. CONSUMER GOODS 244.00 0.1610164,NIFTY_200_May2019.pdf,7,FALSE,
2019-05-31,179,TATAMTRDVR,TATAMTRDVR Tata Motors Ltd DVR AUTOMOBILE 83.95 0.074269,NIFTY_200_May2019.pdf,7,FALSE,
2019-05-31,180,TATAMOTORS,TATAMOTORS Tata Motors Ltd. AUTOMOBILE 172.60 0.5131396,NIFTY_200_May2019.pdf,7,FALSE,
2019-05-31,181,TATAPOWER,TATAPOWER Tata Power Co. Ltd. ENERGY 68.80 0.2012468,NIFTY_200_May2019.pdf,7,FALSE,
2019-05-31,182,TATASTEEL,TATASTEEL Tata Steel Ltd. METALS 488.30 0.6036858,NIFTY_200_May2019.pdf,7,FALSE,
2019-05-31,183,TECHM,TECHM Tech Mahindra Ltd. IT 760.35 0.7747853,NIFTY_200_May2019.pdf,7,FALSE,
2019-05-31,184,NIACL,NIACL The New India Assurance Company Ltd. FINANCIAL SERVICES 163.45 0.074040,NIFTY_200_May2019.pdf,7,FALSE,
2019-05-31,185,RAMCOCEM,RAMCOCEM The Ramco Cements Ltd. CEMENT & CEMENT PRODUCTS 816.10 0.1810958,NIFTY_200_May2019.pdf,7,FALSE,
2019-05-31,186,TITAN,TITAN Titan Company Ltd. CONSUMER GOODS 1235.75 0.8351563,NIFTY_200_May2019.pdf,7,FALSE,
2019-05-31,187,TORNTPHARM,TORNTPHARM Torrent Pharmaceuticals Ltd. PHARMA 1564.85 0.127679,NIFTY_200_May2019.pdf,7,FALSE,
2019-05-31,188,TORNTPOWER,TORNTPOWER Torrent Power Ltd. ENERGY 245.95 0.074137,NIFTY_200_May2019.pdf,7,FALSE,
2019-05-31,189,UPL,UPL UPL Ltd. FERTILISERS & PESTICIDES 998.95 0.5936634 7,NIFTY_200_May2019.pdf,7,FALSE,
2019-05-31,190,ULTRACEMCO,ULTRACEMCO UltraTech Cement Ltd. CEMENT & CEMENT PRODUCTS 4760.10 0.8049678,NIFTY_200_May2019.pdf,8,FALSE,
2019-05-31,191,UNIONBANK,UNIONBANK Union Bank of India FINANCIAL SERVICES 75.80 0.052940,NIFTY_200_May2019.pdf,8,FALSE,
2019-05-31,192,UBL,UBL United Breweries Ltd. CONSUMER GOODS 1344.60 0.2414932,NIFTY_200_May2019.pdf,8,FALSE,
2019-05-31,193,MCDOWELL-N,MCDOWELL-N United Spirits Ltd. CONSUMER GOODS 554.05 0.2716506,NIFTY_200_May2019.pdf,8,FALSE,
2019-05-31,194,VGUARD,VGUARD V-Guard Industries Ltd. CONSUMER GOODS 242.55 0.063728,NIFTY_200_May2019.pdf,8,FALSE,
2019-05-31,195,VARROC,VARROC Varroc Engineering Ltd. AUTOMOBILE 514.35 0.021040,NIFTY_200_May2019.pdf,8,FALSE,
2019-05-31,196,VEDL,VEDL Vedanta Ltd. METALS 160.55 0.4729243,NIFTY_200_May2019.pdf,8,FALSE,
2019-05-31,197,IDEA,IDEA Vodafone Idea Ltd. TELECOM 13.95 0.148418,NIFTY_200_May2019.pdf,8,FALSE,
2019-05-31,198,VOLTAS,VOLTAS Voltas Ltd. CONSUMER GOODS 580.15 0.2213437,NIFTY_200_May2019.pdf,8,FALSE,
2019-05-31,199,WIPRO,WIPRO Wipro Ltd. IT 286.40 0.7043203,NIFTY_200_May2019.pdf,8,FALSE,
2019-05-31,200,YESBANK,YESBANK Yes Bank Ltd. FINANCIAL SERVICES 147.80 0.4427359,NIFTY_200_May2019.pdf,8,FALSE,
2019-05-31,201,ZEEL,"ZEEL Zee Entertainment Enterprises Ltd. MEDIA & ENTERTAINMENT 357.45 0.3219912 Disclaimer: All information contained herewith is provided for reference purpose only. IISL ensures accuracy and reliability of the above information to the best of its endeavors. However, IISL makes no warranty or representation as to the accuracy, completeness or reliability of any of the information contained herein and disclaim any and all liability whatsoever to any person for any damage or loss of any nature arising from or as a result of reliance on any of the information provided herein. The information contained in this document is not intended to provide any professional advice. Information not to be used for any commercial purpose.",NIFTY_200_May2019.pdf,8,TRUE,footer disclaimer is attached to final row; constituent token remains valid
2019-06-28,1,ABB,ABB ABB India Ltd. INDUSTRIAL MANUFACTURING 1602.45 0.148489,NIFTY_200_Jun2019.pdf,1,FALSE,
2019-06-28,2,ACC,ACC ACC Ltd. CEMENT & CEMENT PRODUCTS 1562.15 0.2113201,NIFTY_200_Jun2019.pdf,1,FALSE,
2019-06-28,3,AUBANK,AUBANK AU Small Finance Bank Ltd. FINANCIAL SERVICES 704.25 0.2012149,NIFTY_200_Jun2019.pdf,1,FALSE,
2019-06-28,4,ADANIPORTS,ADANIPORTS Adani Ports and Special Economic Zone Ltd. SERVICES 410.20 0.5232281,NIFTY_200_Jun2019.pdf,1,FALSE,
2019-06-28,5,ADANIPOWER,ADANIPOWER Adani Power Ltd. ENERGY 51.35 0.063763,NIFTY_200_Jun2019.pdf,1,FALSE,
2019-06-28,6,ABCAPITAL,ABCAPITAL Aditya Birla Capital Ltd. FINANCIAL SERVICES 91.80 0.095456,NIFTY_200_Jun2019.pdf,1,FALSE,
2019-06-28,7,ABFRL,ABFRL Aditya Birla Fashion and Retail Ltd. CONSUMER GOODS 215.35 0.116830,NIFTY_200_Jun2019.pdf,1,FALSE,
2019-06-28,8,AJANTPHARM,AJANTPHARM Ajanta Pharmaceuticals Ltd. PHARMA 955.80 0.042419,NIFTY_200_Jun2019.pdf,1,FALSE,
2019-06-28,9,ALKEM,ALKEM Alkem Laboratories Ltd. PHARMA 1669.00 0.116785,NIFTY_200_Jun2019.pdf,1,FALSE,
2019-06-28,10,AMARAJABAT,AMARAJABAT Amara Raja Batteries Ltd. AUTOMOBILE 619.95 0.085083,NIFTY_200_Jun2019.pdf,1,FALSE,
2019-06-28,11,AMBUJACEM,AMBUJACEM Ambuja Cements Ltd. CEMENT & CEMENT PRODUCTS 212.85 0.2515638,NIFTY_200_Jun2019.pdf,1,FALSE,
2019-06-28,12,APOLLOHOSP,APOLLOHOSP Apollo Hospitals Enterprise Ltd. HEALTHCARE SERVICES 1359.20 0.2012481,NIFTY_200_Jun2019.pdf,1,FALSE,
2019-06-28,13,APOLLOTYRE,APOLLOTYRE Apollo Tyres Ltd. AUTOMOBILE 200.65 0.116772,NIFTY_200_Jun2019.pdf,1,FALSE,
2019-06-28,14,ASHOKLEY,ASHOKLEY Ashok Leyland Ltd. AUTOMOBILE 87.25 0.2012550,NIFTY_200_Jun2019.pdf,1,FALSE,
2019-06-28,15,ASIANPAINT,ASIANPAINT Asian Paints Ltd. CONSUMER GOODS 1358.15 0.9961229,NIFTY_200_Jun2019.pdf,1,FALSE,
2019-06-28,16,AUROPHARMA,AUROPHARMA Aurobindo Pharma Ltd. PHARMA 608.05 0.2817101,NIFTY_200_Jun2019.pdf,1,FALSE,
2019-06-28,17,DMART,DMART Avenue Supermarts Ltd. CONSUMER GOODS 1397.90 0.2414831,NIFTY_200_Jun2019.pdf,1,FALSE,
2019-06-28,18,AXISBANK,AXISBANK Axis Bank Ltd. FINANCIAL SERVICES 808.55 2.67165179,NIFTY_200_Jun2019.pdf,1,FALSE,
2019-06-28,19,BAJAJ-AUTO,BAJAJ-AUTO Bajaj Auto Ltd. AUTOMOBILE 2827.05 0.6036812,NIFTY_200_Jun2019.pdf,1,FALSE,
2019-06-28,20,BAJFINANCE,BAJFINANCE Bajaj Finance Ltd. FINANCIAL SERVICES 3681.10 1.4287521,NIFTY_200_Jun2019.pdf,1,FALSE,
2019-06-28,21,BAJAJFINSV,BAJAJFINSV Bajaj Finserv Ltd. FINANCIAL SERVICES 8524.65 0.8351550,NIFTY_200_Jun2019.pdf,1,FALSE,
2019-06-28,22,BAJAJHLDNG,BAJAJHLDNG Bajaj Holdings & Investment Ltd. FINANCIAL SERVICES 3598.25 0.3018421,NIFTY_200_Jun2019.pdf,1,FALSE,
2019-06-28,23,BALKRISIND,BALKRISIND Balkrishna Industries Ltd. AUTOMOBILE 755.80 0.106137,NIFTY_200_Jun2019.pdf,1,FALSE,
2019-06-28,24,BANDHANBNK,BANDHANBNK Bandhan Bank Ltd. FINANCIAL SERVICES 538.75 0.148356,NIFTY_200_Jun2019.pdf,1,FALSE,
2019-06-28,25,BANKBARODA,BANKBARODA Bank of Baroda FINANCIAL SERVICES 121.60 0.2414548,NIFTY_200_Jun2019.pdf,1,FALSE,
2019-06-28,26,BANKINDIA,BANKINDIA Bank of India FINANCIAL SERVICES 90.15 0.042659,NIFTY_200_Jun2019.pdf,1,FALSE,
2019-06-28,27,BATAINDIA,BATAINDIA Bata India Ltd. CONSUMER GOODS 1446.45 0.148738 1,NIFTY_200_Jun2019.pdf,1,FALSE,
2019-06-28,28,BERGEPAINT,BERGEPAINT Berger Paints India Ltd. CONSUMER GOODS 317.50 0.127708,NIFTY_200_Jun2019.pdf,2,FALSE,
2019-06-28,29,BEL,BEL Bharat Electronics Ltd. INDUSTRIAL MANUFACTURING 112.50 0.1811239,NIFTY_200_Jun2019.pdf,2,FALSE,
2019-06-28,30,BHARATFORG,BHARATFORG Bharat Forge Ltd. INDUSTRIAL MANUFACTURING 449.90 0.1811311,NIFTY_200_Jun2019.pdf,2,FALSE,
2019-06-28,31,BHEL,BHEL Bharat Heavy Electricals Ltd. INDUSTRIAL MANUFACTURING 73.15 0.159424,NIFTY_200_Jun2019.pdf,2,FALSE,
2019-06-28,32,BPCL,BPCL Bharat Petroleum Corporation Ltd. ENERGY 392.45 0.5131499,NIFTY_200_Jun2019.pdf,2,FALSE,
2019-06-28,33,BHARTIARTL,BHARTIARTL Bharti Airtel Ltd. TELECOM 346.65 1.0665810,NIFTY_200_Jun2019.pdf,2,FALSE,
2019-06-28,34,INFRATEL,INFRATEL Bharti Infratel Ltd. TELECOM 267.05 0.3722721,NIFTY_200_Jun2019.pdf,2,FALSE,
2019-06-28,35,BIOCON,BIOCON Biocon Ltd. PHARMA 250.55 0.1811124,NIFTY_200_Jun2019.pdf,2,FALSE,
2019-06-28,36,BBTC,BBTC Bombay Burmah Trading Corporation Ltd. CONSUMER GOODS 936.10 0.031698,NIFTY_200_Jun2019.pdf,2,FALSE,
2019-06-28,37,BOSCHLTD,BOSCHLTD Bosch Ltd. AUTOMOBILE 16338.65 0.2313975,NIFTY_200_Jun2019.pdf,2,FALSE,
2019-06-28,38,BRITANNIA,BRITANNIA Britannia Industries Ltd. CONSUMER GOODS 2743.70 0.5232309,NIFTY_200_Jun2019.pdf,2,FALSE,
2019-06-28,39,CADILAHC,CADILAHC Cadila Healthcare Ltd. PHARMA 241.70 0.106186,NIFTY_200_Jun2019.pdf,2,FALSE,
2019-06-28,40,CANBK,CANBK Canara Bank FINANCIAL SERVICES 284.40 0.095784,NIFTY_200_Jun2019.pdf,2,FALSE,
2019-06-28,41,CASTROLIND,CASTROLIND Castrol India Ltd. ENERGY 132.55 0.106424,NIFTY_200_Jun2019.pdf,2,FALSE,
2019-06-28,42,CHOLAFIN,CHOLAFIN Cholamandalam Investment and Finance Company Ltd. FINANCIAL SERVICES 285.65 0.1710496,NIFTY_200_Jun2019.pdf,2,FALSE,
2019-06-28,43,CIPLA,CIPLA Cipla Ltd. PHARMA 553.45 0.4528094,NIFTY_200_Jun2019.pdf,2,FALSE,
2019-06-28,44,COALINDIA,COALINDIA Coal India Ltd. METALS 253.80 0.7345359,NIFTY_200_Jun2019.pdf,2,FALSE,
2019-06-28,45,COLPAL,COLPAL Colgate Palmolive (India) Ltd. CONSUMER GOODS 1127.70 0.2415029,NIFTY_200_Jun2019.pdf,2,FALSE,
2019-06-28,46,CONCOR,CONCOR Container Corporation of India Ltd. SERVICES 570.05 0.2515630,NIFTY_200_Jun2019.pdf,2,FALSE,
2019-06-28,47,COROMANDEL,COROMANDEL Coromandel International Ltd. FERTILISERS & PESTICIDES 418.15 0.074526,NIFTY_200_Jun2019.pdf,2,FALSE,
2019-06-28,48,CROMPTON,CROMPTON Crompton Greaves Consumer Electricals Ltd. CONSUMER GOODS 232.00 0.169600,NIFTY_200_Jun2019.pdf,2,FALSE,
2019-06-28,49,CUMMINSIND,CUMMINSIND Cummins India Ltd. INDUSTRIAL MANUFACTURING 764.05 0.1710378,NIFTY_200_Jun2019.pdf,2,FALSE,
2019-06-28,50,DLF,DLF DLF Ltd. CONSTRUCTION 188.55 0.1911898,NIFTY_200_Jun2019.pdf,2,FALSE,
2019-06-28,51,DABUR,DABUR Dabur India Ltd. CONSUMER GOODS 400.50 0.3722647,NIFTY_200_Jun2019.pdf,2,FALSE,
2019-06-28,52,DHFL,DHFL Dewan Housing Finance Corporation Ltd. FINANCIAL SERVICES 72.05 0.021379,NIFTY_200_Jun2019.pdf,2,FALSE,
2019-06-28,53,DBL,DBL Dilip Buildcon Ltd. CONSTRUCTION 487.25 0.031599,NIFTY_200_Jun2019.pdf,2,FALSE,
2019-06-28,54,DISHTV,DISHTV Dish TV India Ltd. MEDIA & ENTERTAINMENT 27.05 0.031893 2,NIFTY_200_Jun2019.pdf,2,FALSE,
2019-06-28,55,DIVISLAB,DIVISLAB Divi's Laboratories Ltd. PHARMA 1596.95 0.3320349,NIFTY_200_Jun2019.pdf,3,FALSE,
2019-06-28,56,DRREDDY,DRREDDY Dr. Reddy's Laboratories Ltd. PHARMA 2550.45 0.5030926,NIFTY_200_Jun2019.pdf,3,FALSE,
2019-06-28,57,EDELWEISS,EDELWEISS Edelweiss Financial Services Ltd. FINANCIAL SERVICES 169.80 0.159028,NIFTY_200_Jun2019.pdf,3,FALSE,
2019-06-28,58,EICHERMOT,EICHERMOT Eicher Motors Ltd. AUTOMOBILE 19138.80 0.4326630,NIFTY_200_Jun2019.pdf,3,FALSE,
2019-06-28,59,ENDURANCE,ENDURANCE Endurance Technologies Ltd. AUTOMOBILE 1114.40 0.063919,NIFTY_200_Jun2019.pdf,3,FALSE,
2019-06-28,60,ENGINERSIN,ENGINERSIN Engineers India Ltd. CONSTRUCTION 121.35 0.063681,NIFTY_200_Jun2019.pdf,3,FALSE,
2019-06-28,61,ESCORTS,ESCORTS Escorts Ltd. AUTOMOBILE 536.45 0.063748,NIFTY_200_Jun2019.pdf,3,FALSE,
2019-06-28,62,EXIDEIND,EXIDEIND Exide Industries Ltd. AUTOMOBILE 201.30 0.159240,NIFTY_200_Jun2019.pdf,3,FALSE,
2019-06-28,63,FEDERALBNK,FEDERALBNK Federal Bank Ltd. FINANCIAL SERVICES 108.40 0.3521537,NIFTY_200_Jun2019.pdf,3,FALSE,
2019-06-28,64,FCONSUMER,FCONSUMER Future Consumer Ltd. CONSUMER GOODS 40.95 0.063539,NIFTY_200_Jun2019.pdf,3,FALSE,
2019-06-28,65,FRETAIL,FRETAIL Future Retail Ltd. CONSUMER GOODS 484.95 0.148774,NIFTY_200_Jun2019.pdf,3,FALSE,
2019-06-28,66,GAIL,GAIL GAIL (India) Ltd. ENERGY 311.95 0.4728842,NIFTY_200_Jun2019.pdf,3,FALSE,
2019-06-28,67,GMRINFRA,GMRINFRA GMR Infrastructure Ltd. CONSTRUCTION 14.90 0.053238,NIFTY_200_Jun2019.pdf,3,FALSE,
2019-06-28,68,GICRE,GICRE General Insurance Corporation of India FINANCIAL SERVICES 218.35 0.095363,NIFTY_200_Jun2019.pdf,3,FALSE,
2019-06-28,69,GSKCONS,GSKCONS GlaxoSmithkline Consumer Healthcare Ltd. CONSUMER GOODS 7690.35 0.159056,NIFTY_200_Jun2019.pdf,3,FALSE,
2019-06-28,70,GLENMARK,GLENMARK Glenmark Pharmaceuticals Ltd. PHARMA 443.35 0.116630,NIFTY_200_Jun2019.pdf,3,FALSE,
2019-06-28,71,GODREJAGRO,GODREJAGRO Godrej Agrovet Ltd. CONSUMER GOODS 503.15 0.031546,NIFTY_200_Jun2019.pdf,3,FALSE,
2019-06-28,72,GODREJCP,GODREJCP Godrej Consumer Products Ltd. CONSUMER GOODS 663.10 0.4125079,NIFTY_200_Jun2019.pdf,3,FALSE,
2019-06-28,73,GODREJIND,GODREJIND Godrej Industries Ltd. CONSUMER GOODS 484.05 0.074071,NIFTY_200_Jun2019.pdf,3,FALSE,
2019-06-28,74,GRAPHITE,GRAPHITE Graphite India Ltd. INDUSTRIAL MANUFACTURING 334.85 0.042290,NIFTY_200_Jun2019.pdf,3,FALSE,
2019-06-28,75,GRASIM,GRASIM Grasim Industries Ltd. CEMENT & CEMENT PRODUCTS 914.10 0.5836067,NIFTY_200_Jun2019.pdf,3,FALSE,
2019-06-28,76,GRUH,GRUH Gruh Finance Ltd. FINANCIAL SERVICES 276.10 0.148913,NIFTY_200_Jun2019.pdf,3,FALSE,
2019-06-28,77,GSPL,GSPL Gujarat State Petronet Ltd. ENERGY 196.25 0.095645,NIFTY_200_Jun2019.pdf,3,FALSE,
2019-06-28,78,HEG,HEG H.E.G. Ltd. INDUSTRIAL MANUFACTURING 1468.55 0.042210,NIFTY_200_Jun2019.pdf,3,FALSE,
2019-06-28,79,HCLTECH,HCLTECH HCL Technologies Ltd. IT 1064.65 0.9357758,NIFTY_200_Jun2019.pdf,3,FALSE,
2019-06-28,80,HDFCAMC,HDFCAMC HDFC Asset Management Company Ltd. FINANCIAL SERVICES 2061.60 0.127451,NIFTY_200_Jun2019.pdf,3,FALSE,
2019-06-28,81,HDFCBANK,HDFCBANK HDFC Bank Ltd. FINANCIAL SERVICES 2443.75 8.53527586 3,NIFTY_200_Jun2019.pdf,3,FALSE,
2019-06-28,82,HDFCLIFE,HDFCLIFE HDFC Life Insurance Company Ltd. FINANCIAL SERVICES 464.05 0.3622468,NIFTY_200_Jun2019.pdf,4,FALSE,
2019-06-28,83,HAVELLS,HAVELLS Havells India Ltd. CONSUMER GOODS 786.15 0.3219669,NIFTY_200_Jun2019.pdf,4,FALSE,
2019-06-28,84,HEROMOTOCO,HEROMOTOCO Hero MotoCorp Ltd. AUTOMOBILE 2581.50 0.5433514,NIFTY_200_Jun2019.pdf,4,FALSE,
2019-06-28,85,HEXAWARE,HEXAWARE Hexaware Technologies Ltd. IT 378.90 0.074178,NIFTY_200_Jun2019.pdf,4,FALSE,
2019-06-28,86,HINDALCO,HINDALCO Hindalco Industries Ltd. METALS 207.05 0.4930225,NIFTY_200_Jun2019.pdf,4,FALSE,
2019-06-28,87,HINDPETRO,HINDPETRO Hindustan Petroleum Corporation Ltd. ENERGY 290.05 0.3521657,NIFTY_200_Jun2019.pdf,4,FALSE,
2019-06-28,88,HINDUNILVR,HINDUNILVR Hindustan Unilever Ltd. CONSUMER GOODS 1787.60 2.07127703,NIFTY_200_Jun2019.pdf,4,FALSE,
2019-06-28,89,HINDZINC,HINDZINC Hindustan Zinc Ltd. METALS 244.10 0.106188,NIFTY_200_Jun2019.pdf,4,FALSE,
2019-06-28,90,HUDCO,HUDCO Housing & Urban Development Corporation Ltd. FINANCIAL SERVICES 40.15 0.01804,NIFTY_200_Jun2019.pdf,4,FALSE,
